Time,Time Code,Country Name,Country Code,"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Net official flows from UN agencies, IFAD (current US$) [DT.NFL.IFAD.CD]","Net official flows from UN agencies, ILO (current US$) [DT.NFL.ILOG.CD]","Net official flows from UN agencies, UNAIDS (current US$) [DT.NFL.UNAI.CD]","Net official flows from UN agencies, UNFPA (current US$) [DT.NFL.UNFP.CD]","Net official flows from UN agencies, UNICEF (current US$) [DT.NFL.UNCF.CD]","Net official flows from UN agencies, WFP (current US$) [DT.NFL.WFPG.CD]","Net official flows from UN agencies, WHO (current US$) [DT.NFL.WHOL.CD]",Net migration [SM.POP.NETM],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],GNI (current US$) [NY.GNP.MKTP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Net trade in goods and services (BoP, current US$) [BN.GSR.GNFS.CD]","Net official flows from UN agencies, UNDP (current US$) [DT.NFL.UNDP.CD]"
2011,YR2011,Suriname,SUR,-72895402.67,3.285383833,76330001.83,..,..,..,..,..,..,..,-1068,4422276622,4.686482739,..,4160160037,..,606113686.4,219999.9988
2011,YR2011,Syrian Arab Republic,SYR,..,1.190656574,335519989,2900000.095,..,..,1889999.986,949999.9881,11500000,1009999.99,-256835,67539427671,1.07102213,..,62976978120,50.69609435,..,1690000.057
2011,YR2011,Tajikistan,TJK,-145883670,2.236542379,276130004.9,479999.9893,..,250000,870000.0048,2220000.029,2029999.971,529999.9714,-30780,6522732203,5.150687405,6.028989817,8316594096,79.78424467,-2995301573,4199999.809
2011,YR2011,Tanzania,TZA,-1229361018,3.547208331,2441199951,20079999.92,..,980000.0191,4309999.943,20100000.38,1610000.014,1350000.024,-84433,34657141721,4.649286199,4.600332098,34011367464,56.16612418,-4637338455,6539999.962
2011,YR2011,Thailand,THA,4702082850,0.667086923,-134119995.1,..,..,1090000.033,1870000.005,870000.0048,469999.9988,2990000.01,66775,3.70819E+11,0.190947238,..,3.61875E+11,139.6754072,7632805084,1000000
2011,YR2011,Timor-Leste,TLS,-82058168.54,4.706219138,275720001.2,..,..,..,2740000.01,1049999.952,1409999.967,1190000.057,-309,1042411479,3.624589536,19.70913692,4580949264,140.7829698,-1764232468,1759999.99
2011,YR2011,Togo,TGO,536858860,18.81778042,542380004.9,-3700000.048,..,379999.9952,1340000.033,4590000.153,0,819999.9928,-1980,3872459250,3.61053796,10.11078506,4106265216,108.1067308,-806844878.2,4579999.924
2011,YR2011,Tonga,TON,-7641551.958,1.843454958,88559997.56,-189999.9976,..,..,..,..,..,610000.0143,-2048,414523388.5,6.591955722,..,426538671.5,78.78380925,-192276730,189999.9976
2011,YR2011,Tunisia,TUN,-432666011.6,0.899088392,924359985.4,-1379999.995,..,270000.0107,939999.9976,1320000.052,529999.9714,949999.9881,11481,48122744708,-3.267130183,-3.150901115,45962446015,100.1063793,-3306190583,1120000.005
2011,YR2011,Turkiye,TUR,-13812000000,1.929270214,3288270020,3000000,..,..,959999.9785,1179999.948,..,980000.0191,68855,8.38763E+11,9.733147454,..,8.31514E+11,53.30417564,-68872000000,540000.0215
2011,YR2011,Turkmenistan,TKM,..,11.60000114,40819999.69,..,..,39999.99911,689999.9976,1200000.048,..,319999.9928,-9636,29233333333,12.71357237,..,26406333333,111.0628338,..,449999.9881
2011,YR2011,Tuvalu,TUV,119087.6702,-0.303830253,34250000,..,..,..,..,..,..,109999.9994,26,39195461.58,5.320730671,..,58225889.63,..,-50283574.65,250000
2011,YR2011,Uganda,UGA,-906140427.6,3.208606039,1572920044,12489999.77,..,1000000,6219999.79,22860000.61,2700000.048,1289999.962,-173065,27871725206,6.257298379,6.400623491,27440502270,39.75522556,-3161103294,3640000.105
2011,YR2011,Ukraine,UKR,-7015000000,4.256109513,777929992.7,..,..,1000000,629999.9952,1070000.052,..,540000.0215,13301,1.69333E+11,5.825146656,4.448933135,1.61004E+11,104.8050739,-10145000000,1529999.971
2011,YR2011,Uzbekistan,UZB,-1611410789,2.683751116,143779998.8,..,..,529999.9714,1059999.943,4019999.981,..,589999.9738,-20380,60178909297,4.6775345,..,61313053177,49.64347272,-1342309822,5739999.771
2011,YR2011,Vanuatu,VUT,-60321226.79,7.935787663,92889999.39,..,..,..,..,..,..,1100000.024,-934,770153304.2,0.742453227,1.462145401,751131990.7,96.99876642,-54481480.21,150000.006
2011,YR2011,Vietnam,VNM,-6480000000,4.304874726,3332000000,23719999.31,..,860000.0143,4320000.172,4269999.981,..,3650000.095,-4378,1.72595E+11,5.283265615,5.533408164,1.67761E+11,125.2605893,-3430000000,9319999.695
2011,YR2011,West Bank and Gaza,PSE,-477386324.4,2.135156047,2434739990,810000.0024,..,..,2099999.905,4269999.981,8739999.771,560000.0024,-26662,11186100000,6.867834875,7.818355795,11935600000,67.2495329,-3923736908,3029999.971
2011,YR2011,"Yemen, Rep.",YEM,517842928.5,-1.582339168,476549987.8,1980000.019,..,..,2579999.924,7389999.866,19340000.15,1850000.024,-21770,32726417878,-15.22174041,..,30388993336,63.05945795,-323762813.7,5980000.019
2011,YR2011,Zambia,ZMB,-1109900000,4.725161569,1033469971,3029999.971,..,1370000.005,2859999.895,8460000.038,5409999.847,1500000,13605,23459515276,2.05909554,..,22302537248,76.21472826,1871775833,4000000
2011,YR2011,Zimbabwe,ZWE,-344300000,2.441511457,722580017.1,..,..,1340000.033,3680000.067,6090000.153,4849999.905,1320000.052,-133434,14101920310,12.98337974,10.01845875,12515356910,89.4665267,-4402366967,6849999.905
2012,YR2012,Afghanistan,AFG,-65684511.34,0.281255499,6666319824,6590000.153,259143.0247,..,6070930.004,34219383.24,9242087.364,1708905.101,105905,20203572960,8.247144252,..,20235386309,..,-7442378553,14373586.65
2012,YR2012,Albania,ALB,-834803023.1,7.451357228,349070007.3,1149999.976,75226.33672,..,662370.0261,716650.188,..,11713.74973,-19946,12319830437,1.584872815,0.810533944,12228065466,76.51020062,-2296761241,513739.4667
2012,YR2012,Algeria,DZA,-1541844615,0.717693336,147270004.3,..,183236.4649,233243.7932,427473.0086,721964.5381,451876.3423,49855.73143,-35119,2.09059E+11,1.410226663,1.117131989,2.06411E+11,65.4049792,12805677995,722713.6493
2012,YR2012,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,-1538,640000000,-3.231910641,..,..,176.40625,..,..
2012,YR2012,Angola,AGO,2351103731,-1.171719166,243210006.7,-200000.003,611286.8786,506786.2272,2715961.933,6491407.394,..,1588796.377,96056,1.24998E+11,4.536024436,5.583049682,1.14825E+11,91.80009734,26025090817,2636514.425
2012,YR2012,Argentina,ARG,-14269084339,2.8066719,177750000,5380000.114,1234566.689,651509.583,753360.9867,565620.7204,..,..,3127,5.45982E+11,-2.14528445,-1.615587325,5.33074E+11,30.52654237,10943688063,320087.9097
2012,YR2012,Armenia,ARM,-473210732.1,4.676727878,264769989,1149999.976,209334.2841,371762.6035,596729.9938,690631.2704,1322.090044,35536.43078,-28731,10619320049,7.735370834,8.34809561,11042356185,75.96167596,-2214007064,855411.4103
2012,YR2012,Azerbaijan,AZE,-812407000,7.596083568,285059997.6,4869999.886,193309.7541,234610.3042,709680.9745,777061.9392,..,43305.78819,1988,69683935845,0.816684128,2.518909392,65739180244,78.26306954,19292808000,876727.3426
2012,YR2012,Bangladesh,BGD,-1295344530,1.18810285,2153909912,16329999.92,969771.0276,391468.7037,5532797.813,14278017.04,10358779.91,3504099.607,-242022,1.33356E+11,5.20499112,5.658129674,1.44642E+11,48.11092275,-10157899099,14710339.55
2012,YR2012,Belarus,BLR,-1308100000,2.228206919,102760002.1,..,15052.32602,198293.0005,443109.9892,899959.8026,..,36156.81082,9425,65685102555,1.846520268,0.650183648,64214746192,153.0852693,2863200000,166895.6429
2012,YR2012,Belize,BLZ,-193325682.3,10.2050136,26209999.08,-280000.0012,73722.0943,73691.89709,872.0000042,667843.163,..,..,1529,1903000000,1.54089716,0.48311007,1782800000,112.0073568,9363001.63,241484.8208
2012,YR2012,Benin,BEN,-241215299.3,2.527057775,507709991.5,639999.9857,236328.2442,385794.9972,2390358.925,5178220.749,823812.5443,1346047.282,1267,11141358106,1.800064493,1.342842556,11074623453,50.73673678,-710646157.3,3988340.855
2012,YR2012,Bhutan,BTN,-24380673.57,1.368715532,161649993.9,529999.9714,..,9999.999776,1529593.945,963702.7383,116841.0406,1402957.201,-725,1781281282,3.979385564,2.258858958,1639170542,104.1868418,-478829661.2,1281253.099
2012,YR2012,Bolivia,BOL,-1059965391,3.913550146,661630004.9,1100000.024,348841.2499,..,1593894.958,1194458.842,390544.1761,..,-11688,27084497482,3.39719644,1.054060072,25455219537,84.94876117,2339083705,1917096.019
2012,YR2012,Bosnia and Herzegovina,BIH,-332376367.4,2.275383865,567969970.7,2210000.038,139645.502,..,412916.9881,1057993.293,..,25407.09078,-66436,17226849166,1.034339285,1.007766029,17361536592,88.14510886,-4035721593,588762.8794
2012,YR2012,Botswana,BWA,-138128417.2,1.050397628,73000000,600000.0238,622613.4896,735705.0776,1461776.018,759790.1225,..,637925.148,488,13907510006,-2.070174126,0.119743608,14164609541,111.8752806,-2393567414,658469.1405
2012,YR2012,Brazil,BRA,-90485123670,3.755022457,1288520020,-1750000,2173578.024,852346.0031,2426764.965,818588.1376,..,..,43451,2.46519E+12,1.007654033,1.100021919,2.40368E+12,25.11427361,-23393068675,953420.2814
2012,YR2012,Bulgaria,BGR,-1378130000,3.29296826,..,..,..,..,..,..,..,..,-13770,54300857424,1.340217109,3.244081258,53578705650,123.9935614,-1886240000,..
2012,YR2012,Burkina Faso,BFA,-256326266.4,2.62145971,1152319946,3490000.01,326563.5371,667576.1938,3499844.074,14071852.68,5593461.037,1384340.405,-20961,12561016091,3.273591496,4.856740874,12243495999,61.23860798,-585796272.6,5850581.169
2012,YR2012,Burundi,BDI,-604919.6515,0.025925039,524030029.3,8229999.542,271174.5203,439215.5111,1815543.056,9238327.98,2935952.187,962069.869,22613,2333341375,0.824080966,1.334457677,2326835750,43.70537319,-701167872.4,7458555.222
2012,YR2012,Cabo Verde,CPV,-116951430.5,7.349250424,245589996.3,860000.0143,255399.0483,..,1314000.01,725553.453,..,849161.7441,-1625,1741809809,-0.119066631,-0.455390208,1667229960,100.2771418,-426947602.7,637128.4723
2012,YR2012,Cambodia,KHM,-1951922775,14.14572541,807599975.6,3559999.943,378282.0702,850838.7804,3573947.906,6317098.141,5259581.089,1202361.345,-43999,14054443213,5.769286083,4.860109772,13375305411,120.5974375,-1927523604,6240645.409
2012,YR2012,Cameroon,CMR,-809675581.1,1.748840346,597109985.4,4679999.828,982251.8229,719204.6046,2878715.038,5984354.973,5818232.059,1096569.657,-7529,30155064574,1.721841651,1.216182159,29709679445,50.03601273,-774502185.6,1813466.311
2012,YR2012,Central African Republic,CAF,..,2.790104473,228009994.5,1600000.024,177825.0784,483951.3004,2384866.953,4808057.785,1494700.789,1442890.406,-112033,2510126699,4.145158394,4.167709106,2521348254,33.05944859,..,3507530.212
2012,YR2012,Chad,TCD,..,4.688089172,475000000,5139999.866,172493.2492,722666.6808,3900052.071,9414920.807,8657794.952,1037912.965,9516,12367363678,5.150612145,5.282112878,12067690556,80.57561968,..,5254707.336
2012,YR2012,China,CHN,-1.7625E+11,2.827090556,-181949996.9,34750000,1502265.93,1478771.329,4531669.14,10163968.09,..,829320.2519,-124641,8.53223E+12,7.134523777,7.892665466,8.51241E+12,48.26752237,2.31845E+11,4658359.528
2012,YR2012,Colombia,COL,-15646181232,4.054762671,764059997.6,680000.0072,326175.6599,352420.9857,1683454.037,844649.8513,1360397.577,..,-55913,3.70921E+11,2.837889026,3.272258881,3.56736E+11,38.83515102,-1464992369,800601.3036
2012,YR2012,Comoros,COM,-10375197.46,1.021338307,101610000.6,629999.9952,147035.5541,..,1216436.982,1035346.031,..,870426.8932,-1970,1015843369,0.985839766,0.895840152,1014150701,40.81041894,-232098068.9,755129.5161
2012,YR2012,"Congo, Dem. Rep.",COD,-2891607809,9.866868697,2843270020,9699999.809,312504.4703,911683.2018,7616424.084,52836868.29,19426591.87,1673897.266,-25257,29306235826,3.552018767,2.671473626,27710051938,68.3517114,-1977754099,15079812.05
2012,YR2012,"Congo, Rep.",COG,289682036.8,-0.391399368,139850006.1,3230000.019,123222.582,687664.628,1720651.984,1243571.52,953400.8503,1704622.865,-26640,17692912613,6.936986163,12.68899231,16736473529,97.44443515,3312047805,1274006.486
2012,YR2012,Costa Rica,CRI,-1802734886,5.70866168,28389999.39,-170000.0018,300429.0462,9996.499866,761137.0087,865849.0777,..,..,3983,47231651863,3.627812474,4.312190148,45775952700,67.0485393,-1363669067,456824.2133
2012,YR2012,Cote d'Ivoire,CIV,-315954669.9,0.909737041,2908139893,1889999.986,768647.1343,851290.822,5044581.89,7229437.828,2213669.538,1601950.407,-144173,36302305578,5.430923065,6.86435145,25926661657,70.30108932,1120544665,2378630.877
2012,YR2012,Cuba,CUB,..,..,77180000.31,-1440000.057,6695.029791,15299.29973,872713.9831,544057.4884,43141.61092,..,-17531,73141000000,2.9185284,3.075253193,72146000000,45.86620363,..,534833.7293
2012,YR2012,Djibouti,DJI,-109998255.7,8.126150917,148410003.7,1370000.005,74182.2198,348254.7998,720888.9723,798043.7279,605929.4939,520730.257,2104,1353632942,..,..,1381266142,..,-267002774,779020.5479
2012,YR2012,Dominica,DMA,-23152398.15,4.763904236,25639999.39,-219999.9988,73722.0943,..,..,..,..,..,158,485996296.3,-1.268694036,..,476466666.7,84.00079257,-90658433.7,41372.31037
2012,YR2012,Dominican Republic,DOM,-3142400000,5.629224568,260119995.1,-70000.0003,289367.9142,650347.2924,744701.0279,570108.7117,..,..,-30615,60681537196,1.415388695,1.330894979,58281937195,58.38867388,-5536300000,520061.0757
2012,YR2012,Ecuador,ECU,-567417300.9,0.645345742,147830001.8,3000000,266926.9145,312632.2031,1031247.02,530962.1692,142843.1273,..,-7832,87924544000,3.962519179,3.975538704,86587424000,61.75111241,-1344390024,692945.9572
2012,YR2012,"Egypt, Arab Rep.",EGY,-2586600000,1.002340718,1813359985,379999.9952,731070.0417,227873.6979,2718338.013,2907029.39,761568.9635,678407.9671,-2118,2.79117E+11,-0.059787762,0.193774002,2.72637E+11,40.71176927,-20199500000,1219966.531
2012,YR2012,El Salvador,SLV,-466020667.4,2.011239459,219910003.7,4590000.153,301872.3726,188725.7993,1015293.002,673746.4666,103860.87,..,-50554,21386150000,2.423101252,1.317096708,20515590000,77.64857162,-4385543013,854145.7653
2012,YR2012,Equatorial Guinea,GNQ,..,4.400755732,14449999.81,..,110764.6525,..,1805542.946,345424.3243,..,716089.9639,17859,22388345810,3.862160121,7.294107696,14844233177,116.6754225,..,507333.8747
2012,YR2012,Eritrea,ERI,..,..,135970001.2,2450000.048,225730.0764,330368.9957,1637704.015,1711093.068,..,771048.4862,-43335,..,..,..,..,..,..,5209251.881
2012,YR2012,Eswatini,SWZ,-34740787.04,0.541897541,89580001.83,790000.0215,493110.3587,553642.9286,1608129.025,766631.7821,2099237.919,980193.6746,-10706,4886533033,4.82073687,4.21606143,4571205993,79.66686772,-201417708.2,586163.938
2012,YR2012,Ethiopia,ETH,-278562822.2,0.643172898,3243229980,62200000.76,579415.7982,1770872.474,5661562.92,29852664.95,23435207.37,1911525.846,119512,43310721414,5.618653919,5.614036324,43214529006,45.39790418,-8135008995,15512259.48
2012,YR2012,Fiji,FJI,-275363026,6.981691701,105370002.7,..,215879.8724,718882.2031,-6175.999995,5235709.667,..,569582.4623,-10945,3972012571,1.110328173,..,3825356333,125.2857917,-121338443,280861.8844
2012,YR2012,Gabon,GAB,233409728.1,3.944723419,68830001.83,620000.0048,119922.6528,539867.5799,963092.9828,586775.6605,..,786241.889,19971,17170465294,1.571854945,8.870301604,15456971601,92.34280894,3999940172,739212.0957
2012,YR2012,"Gambia, The",GMB,-51171214.67,2.910478884,138979995.7,2890000.105,313382.1785,143551.4987,1934990.048,960716.2476,963980.4363,810492.8732,-2342,1415006238,2.034710374,2.193783468,1385746819,47.70067311,-124718334.2,1947622.538
2012,YR2012,Georgia,GEO,-751274688.9,5.87198283,658890014.6,769999.9809,48549.99855,228773.2959,689961.0162,872387.886,442409.9326,21688.78913,-26510,16488403076,7.155378254,9.041139329,16316003088,91.94227852,-3117974693,1283122.897
2012,YR2012,Ghana,GHA,-3293430000,7.982660011,1799020020,12640000.34,362627.5957,588504.6721,2561489.105,7144884.586,2450773.478,976286.1133,1008,41270954737,6.636351702,4.337682512,39174956052,93.16803513,-5187075383,5508174.419
2012,YR2012,Grenada,GRD,-31489862.96,3.936812274,7659999.847,-19999.99955,91678.06804,..,..,..,..,..,-204,799882259.3,-2.002784938,..,765599963,..,-189193308.9,52127.3911
2012,YR2012,Guatemala,GTM,-1226235210,2.82256117,304820007.3,-2829999.924,947328.6867,679384.5892,1472008.944,920676.4698,548467.2785,..,-32572,49593961142,1.16050889,1.910690538,48568960274,61.95941934,-6504976940,607765.3766
2012,YR2012,Guinea,GIN,-603550000,7.928206496,632390014.6,9920000.076,66514.79751,513159.8711,2667834.997,6987335.682,774771.452,1266543.508,-32842,7638045254,3.353180363,3.672098775,7516065254,86.67432424,-1049090000,5198722.363
2012,YR2012,Guinea-Bissau,GNB,-6773782.933,0.669676525,80169998.17,180000.0072,216108.4563,34611.19905,1537258.983,1898939.013,1687416.792,703558.6834,-1442,989271229.6,-4.311528278,-4.388877611,994656463.2,41.17299284,-101225726.1,3304823.399
2012,YR2012,Guyana,GUY,-277910000,6.83986954,114910003.7,370000.0048,83168.83445,604924.6192,..,928190.2313,..,..,-7152,4063089192,5.313688445,6.135983036,4087056241,..,-809852522.2,826339.7813
2012,YR2012,Haiti,HTI,-156000000,1.137944684,1273300049,3240000.01,272085.7859,1042645.097,3098865.032,2243671.417,3185623.646,..,-29679,13708926466,-1.030951231,-0.924647725,13763469544,40.2582415,-2867509299,7249905.109
2012,YR2012,Honduras,HND,-850958332.9,5.836094927,566190002.4,-689999.9976,244837.5821,742012.3219,1600641.012,464807.1527,275365.2036,..,-5896,18528601901,2.116986999,0.265048358,17247018285,121.1882158,-3602944164,1386601.21
2012,YR2012,India,IND,-15442447343,1.312934337,1681790039,13430000.31,955456.1973,1276462.197,12603308.68,38898429.87,492168.8735,2340666.771,-180991,1.82764E+12,4.06082357,3.749293427,1.80618E+12,55.79372172,-1.36063E+11,12608745.57
2012,YR2012,Indonesia,IDN,-13716225988,2.309780327,68839996.34,9609999.657,1017043.114,731011.5099,6040172.1,4918370.247,1177183.032,4361078.739,-38499,9.1787E+11,4.70670292,4.712341584,8.91961E+11,49.5828983,-1884415529,3306980.371
2012,YR2012,"Iran, Islamic Rep.",IRN,..,0.723831889,151690002.4,..,104290.1129,361587.7032,1492385.03,1343524.098,1134110.57,687071.0254,19635,6.44036E+11,-4.968909478,-4.343786771,6.48245E+11,44.08934668,..,541183.2333
2012,YR2012,Iraq,IRQ,-2910000000,1.559615273,1300469971,..,221225.1723,..,2418982.983,2523286.581,134579.137,798388.4811,767449,2.18002E+11,8.9355065,9.671190495,2.19061E+11,73.60868459,33594000000,2811034.203
2012,YR2012,Jamaica,JAM,-323447006.5,2.791456896,28000000,..,90362.09434,574787.0803,..,781440.7349,..,..,-11494,14807086889,-1.105126996,1.064678674,14607486439,82.04007835,-3327364253,605564.8327
2012,YR2012,Jordan,JOR,-1543039437,4.89480689,1154800049,-2650000.095,648909.8072,..,1706575.99,3205998.659,1079128.027,434223.5625,-146181,31634561670,0.982324425,0.660744114,31246533501,117.8555878,-8668169014,641494.6914
2012,YR2012,Kazakhstan,KAZ,-11855850310,6.561648211,130789993.3,..,208501.5476,685869.5149,581686.9736,755566.597,..,..,9046,2.07999E+11,3.33405607,5.218340757,1.79881E+11,73.72373249,30923105550,508733.3322
2012,YR2012,Kenya,KEN,-1141800837,2.447259352,2650780029,5679999.828,365388.9596,1017164.826,4942474.842,10402791.02,24119329.45,1186772.585,-42929,56396706006,1.960400987,1.018721086,50187342659,51.62369202,-6710123651,8154488.564
2012,YR2012,Kiribati,KIR,2453360.915,-1.258209101,65669998.17,..,142948.2102,..,..,..,..,588556.7069,-949,189630151.2,3.490595724,12.72918106,287381445.4,104.9348384,-146136824,138713.0469
2012,YR2012,"Korea, Dem. People's Rep.",PRK,..,..,82069999.69,-1669999.957,..,..,1196118.951,1503597.617,8467244.148,1380943.298,-2918,..,..,..,..,..,..,3632974.386
2012,YR2012,Kosovo,XKX,-272880457,4.755029399,566739990.2,..,..,..,..,1588615.656,..,..,-15323,6163785173,0.805675792,1.605074556,6361153154,81.36391626,-1995451460,684572.1006
2012,YR2012,Kyrgyz Republic,KGZ,-277059600,3.950370509,432570007.3,3170000.076,141283.4823,120978.1021,894234.0016,798582.375,-62.97999789,81968.74708,-41524,6605139933,-1.738142584,7.584453171,6435839934,139.6759378,-2917630517,2031543.255
2012,YR2012,Lao PDR,LAO,-634614172.4,6.060674489,410470001.2,5780000.21,389940.5897,491306.9904,1797382.951,2119748.592,392973.5422,1603296.518,-26451,10192848926,6.491281436,7.853740392,9584412356,98.18512643,-947984437.7,4142388.344
2012,YR2012,Lebanon,LBN,-2081123475,7.068471662,711489990.2,-79999.99821,554171.5622,..,960910.0223,2719876.051,..,454642.0574,124428,44016799516,-0.075040322,0.039334961,43812619516,88.54550192,-11906832865,913203.1202
2012,YR2012,Lesotho,LSO,-56653435.23,2.286531207,276250000,959999.9785,463383.7044,889881.7897,1785369.992,959738.3142,999225.9741,954326.272,-6827,2477702253,5.4529237,1.99749268,2892666062,149.889895,-1692012057,800005.8532
2012,YR2012,Liberia,LBR,-2309981241,82.74715778,566710022,2599999.905,334396.3623,505475.1039,2414962.053,7090487.003,3903213.978,1191888.69,-25708,2791614000,4.23948281,..,2529644000,..,-1525627323,4239833.832
2012,YR2012,Libya,LBY,2508800000,1.539907858,87089996.34,..,31042.51251,..,751964.9863,7368.780207,3728366.375,383327.2457,5211,92538004280,96.9564199,..,89289212967,98.22431892,28592400000,119000.2114
2012,YR2012,Madagascar,MDG,-778360509.8,7.036805439,368429992.7,9079999.924,537789.6428,619147.7776,3564394.951,10131361.96,4711369.991,873796.5822,485,11578974888,0.238846839,-1.255967413,11207841389,52.65171408,-1073173357,7692923.069
